id,created_at,modified_at,display_order,original_file_name,path,stored_file_name,production_id
72,2025-09-13 10:10:16.585553,2025-09-13 10:10:16.585553,71,gif_sample_frame_71.png,https://d3oziwtt41kfu1.cloudfront.net/a1542c8f-8bf5-4c2e-8e6e-de946afb764e-gif_sample_frame_71.png,a1542c8f-8bf5-4c2e-8e6e-de946afb764e-gif_sample_frame_71.png,1
73,2025-09-13 10:10:16.665230,2025-09-13 10:10:16.665230,72,gif_sample_frame_72.png,https://d3oziwtt41kfu1.cloudfront.net/a75e030b-ccc1-42a8-8a3e-dd93b14a5c0b-gif_sample_frame_72.png,a75e030b-ccc1-42a8-8a3e-dd93b14a5c0b-gif_sample_frame_72.png,1
74,2025-09-13 10:10:16.718795,2025-09-13 10:10:16.718795,73,gif_sample_frame_73.png,https://d3oziwtt41kfu1.cloudfront.net/7488161c-5bb2-41b4-8682-61ed01bff819-gif_sample_frame_73.png,7488161c-5bb2-41b4-8682-61ed01bff819-gif_sample_frame_73.png,1
75,2025-09-13 10:10:16.774487,2025-09-13 10:10:16.774487,74,gif_sample_frame_74.png,https://d3oziwtt41kfu1.cloudfront.net/bec0811c-5963-41f7-b5a8-5cd0f2b4707a-gif_sample_frame_74.png,bec0811c-5963-41f7-b5a8-5cd0f2b4707a-gif_sample_frame_74.png,1
76,2025-09-13 10:10:16.827835,2025-09-13 10:10:16.827835,75,gif_sample_frame_75.png,https://d3oziwtt41kfu1.cloudfront.net/90293eaf-4571-4261-a2c6-698c54215704-gif_sample_frame_75.png,90293eaf-4571-4261-a2c6-698c54215704-gif_sample_frame_75.png,1
77,2025-09-13 10:10:16.894311,2025-09-13 10:10:16.894311,76,gif_sample_frame_76.png,https://d3oziwtt41kfu1.cloudfront.net/19ce801e-094f-478c-8b3c-971aac96a9cb-gif_sample_frame_76.png,19ce801e-094f-478c-8b3c-971aac96a9cb-gif_sample_frame_76.png,1
78,2025-09-13 10:10:16.947564,2025-09-13 10:10:16.947564,77,gif_sample_frame_77.png,https://d3oziwtt41kfu1.cloudfront.net/d4011f0e-97ab-4e42-b022-0f6590e6bcba-gif_sample_frame_77.png,d4011f0e-97ab-4e42-b022-0f6590e6bcba-gif_sample_frame_77.png,1
79,2025-09-13 10:10:17.004644,2025-09-13 10:10:17.004644,78,gif_sample_frame_78.png,https://d3oziwtt41kfu1.cloudfront.net/10d64057-fbfd-4f61-8243-47a8c7e3cb6b-gif_sample_frame_78.png,10d64057-fbfd-4f61-8243-47a8c7e3cb6b-gif_sample_frame_78.png,1
80,2025-09-13 10:10:17.104118,2025-09-13 10:10:17.104118,79,gif_sample_frame_79.png,https://d3oziwtt41kfu1.cloudfront.net/4ed1183a-a5f1-422e-95f7-9e97185e73f1-gif_sample_frame_79.png,4ed1183a-a5f1-422e-95f7-9e97185e73f1-gif_sample_frame_79.png,1
81,2025-09-13 10:10:17.189547,2025-09-13 10:10:17.189547,80,gif_sample_frame_80.png,https://d3oziwtt41kfu1.cloudfront.net/e320e330-8025-4721-aad1-9bac3d4a29aa-gif_sample_frame_80.png,e320e330-8025-4721-aad1-9bac3d4a29aa-gif_sample_frame_80.png,1
82,2025-09-13 10:10:17.287296,2025-09-13 10:10:17.287296,81,gif_sample_frame_81.png,https://d3oziwtt41kfu1.cloudfront.net/246e162b-dd24-4276-8aaf-fe09afd566d3-gif_sample_frame_81.png,246e162b-dd24-4276-8aaf-fe09afd566d3-gif_sample_frame_81.png,1
83,2025-09-13 10:10:17.381502,2025-09-13 10:10:17.381502,82,gif_sample_frame_82.png,https://d3oziwtt41kfu1.cloudfront.net/95963864-eb8e-411f-95f3-c6746a8502bb-gif_sample_frame_82.png,95963864-eb8e-411f-95f3-c6746a8502bb-gif_sample_frame_82.png,1
84,2025-09-13 10:10:17.454311,2025-09-13 10:10:17.454311,83,gif_sample_frame_83.png,https://d3oziwtt41kfu1.cloudfront.net/2af51f85-9eb9-46c9-b73a-1a98fcdcdbe2-gif_sample_frame_83.png,2af51f85-9eb9-46c9-b73a-1a98fcdcdbe2-gif_sample_frame_83.png,1
85,2025-09-13 10:10:17.507712,2025-09-13 10:10:17.507712,84,gif_sample_frame_84.png,https://d3oziwtt41kfu1.cloudfront.net/e0e4d0b4-1bdf-4857-af65-3c9b4249675f-gif_sample_frame_84.png,e0e4d0b4-1bdf-4857-af65-3c9b4249675f-gif_sample_frame_84.png,1
86,2025-09-13 10:10:17.580102,2025-09-13 10:10:17.580102,85,gif_sample_frame_85.png,https://d3oziwtt41kfu1.cloudfront.net/fc499bd8-e518-41c8-8085-c3c9e66c1294-gif_sample_frame_85.png,fc499bd8-e518-41c8-8085-c3c9e66c1294-gif_sample_frame_85.png,1
87,2025-09-13 10:10:17.635166,2025-09-13 10:10:17.635166,86,gif_sample_frame_86.png,https://d3oziwtt41kfu1.cloudfront.net/c245d0f3-13bd-42dd-9569-cc86f7996807-gif_sample_frame_86.png,c245d0f3-13bd-42dd-9569-cc86f7996807-gif_sample_frame_86.png,1
88,2025-09-13 10:10:17.693973,2025-09-13 10:10:17.693973,87,gif_sample_frame_87.png,https://d3oziwtt41kfu1.cloudfront.net/b4e9216f-db91-4a4c-844c-20df67a04dfb-gif_sample_frame_87.png,b4e9216f-db91-4a4c-844c-20df67a04dfb-gif_sample_frame_87.png,1
89,2025-09-13 10:10:17.751757,2025-09-13 10:10:17.751757,88,gif_sample_frame_88.png,https://d3oziwtt41kfu1.cloudfront.net/31a225cf-cb1d-4140-8175-0a7dc5463ec5-gif_sample_frame_88.png,31a225cf-cb1d-4140-8175-0a7dc5463ec5-gif_sample_frame_88.png,1
90,2025-09-13 10:10:17.850265,2025-09-13 10:10:17.850265,89,gif_sample_frame_89.png,https://d3oziwtt41kfu1.cloudfront.net/1fc93742-f1f3-4b95-a389-a4e508013431-gif_sample_frame_89.png,1fc93742-f1f3-4b95-a389-a4e508013431-gif_sample_frame_89.png,1
